Median_Income,Median_Age,Tot_Rooms,Latitude,Distance_to_coast
-0.8310230203721327,1.0,-0.876189022839412,0.1264612114771524,-0.9649032531523929
-0.7681825078274782,1.0,-0.9142377537005951,0.1264612114771524,-0.9649032531523929
-0.7103350298616571,1.0,-0.886972887735897,0.1264612114771524,-0.9649032531523929
-0.7373967255624061,0.5686274509803921,-0.9728877358970446,0.1285866099893731,-0.9600748820451516
-0.7296864870829367,0.8823529411764706,-0.9426216999847398,0.1285866099893731,-0.9600748820451516
-0.8195749024151391,1.0,-0.9035556233786052,0.1285866099893731,-0.9600748820451516
-0.8424159666763217,0.9215686274509804,-0.8941960425250521,0.1264612114771524,-0.9665668699086462
-0.8361953628225818,1.0,-0.9630194821710159,0.1264612114771524,-0.9665668699086462
-0.8031061640529096,0.8823529411764706,-0.9026400122081489,0.1264612114771524,-0.9665668699086462
-0.7984027806513013,1.0,-0.8905844651304746,0.1264612114771524,-0.9665668699086462
-0.821105915780472,0.8431372549019607,-0.9023348084846635,0.1264612114771524,-0.9649032531523929
-0.8792982165763231,0.8823529411764706,-0.915916374179765,0.12433581296493035,-0.9709525862569025
-0.6923628639604971,0.9607843137254901,-0.8645404140597182,0.12433581296493035,-0.9709525862569025
-0.863974290009793,0.8823529411764706,-0.9382979805686963,0.12433581296493035,-0.9709525862569025
-0.9176149294492489,0.8431372549019607,-0.9086423521033623,0.12433581296493035,-0.9709525862569025
-0.8744293182163004,1.0,-0.9232412635434153,0.12433581296493035,-0.9729768483426663
-0.5889573936911214,1.0,-0.9253268223205656,0.12433581296493035,-0.9681937093702728
-0.7117419070081792,1.0,-0.8763924919884023,0.12433581296493035,-0.9681937093702728
-0.7796030399580696,1.0,-0.9154077013072893,0.12433581296493035,-0.9681937093702728
-0.8916842526309983,0.9607843137254901,-0.9524899537107686,0.12433581296493035,-0.9681937093702728
-0.9275734127805134,0.8823529411764706,-0.963833358766977,0.1264612114771524,-0.9625797378336338
-0.5221583150577233,1.0,-0.9517778116893026,0.1264612114771524,-0.9625797378336338
-0.6534392629067185,1.0,-0.9267002390762501,0.12433581296493035,-0.9681937093702728
-0.6997420725231376,1.0,-0.9158655068925174,0.12433581296493035,-0.9681937093702728
-0.7895063516365292,0.9215686274509804,-0.9428760364209776,0.12433581296493035,-0.9681937093702728
-0.8296713148784155,0.6470588235294117,-0.9488783763161911,0.12221041445270964,-0.976674369363579
-0.9378353402022042,0.5294117647058822,-0.9683605473320108,0.12221041445270964,-0.9733325493187717
-0.8241265637715343,0.5294117647058822,-0.9519812808382929,0.12221041445270964,-0.976674369363579
-0.9418076992041489,-0.21568627450980393,-0.9545246452006715,0.12221041445270964,-0.976674369363579
-0.8614363939807727,0.6470588235294117,-0.9050816419960324,0.12221041445270964,-0.976674369363579
-0.9157390932538861,0.5686274509803921,-0.8362582023500686,0.12221041445270964,-0.976674369363579
-0.8968841809078495,1.0,-0.9171880563609542,0.12221041445270964,-0.976674369363579
-0.846912456379912,1.0,-0.940587008494837,0.12221041445270964,-0.9792313137836375
-0.8742913890842885,1.0,-0.9520321481255405,0.12221041445270964,-0.9792313137836375
-0.8612708790223583,1.0,-0.9371280329620021,0.12221041445270964,-0.9792313137836375
-0.9562350864126012,1.0,-0.9243603438628618,0.12221041445270964,-0.9792313137836375
-0.9010772265210135,1.0,-0.9295488071621141,0.12221041445270964,-0.9792313137836375
-0.715507372312106,-0.9607843137254902,-0.9920647031893789,0.12221041445270964,-0.9807004019608799
-0.6009710210893643,1.0,-0.943079505569968,0.12433581296493035,-0.9740984090701708
-0.22505896470393516,0.8823529411764706,-0.9932346507960731,0.12221041445270964,-0.9807004019608799
-0.9446628322367967,0.9215686274509804,-0.9614425962663411,0.12008501594048915,-0.987240566429753
-0.9046771768665259,1.0,-0.9378401749834682,0.12008501594048915,-0.9874473481074869
-0.7111901904801313,0.8431372549019607,-0.9579836207335063,0.12008501594048915,-0.9874473481074869
-0.9080288547744169,1.0,-0.9487257744544484,0.12008501594048915,-0.9874473481074869
-0.9578350643439401,0.8431372549019607,-0.9260898316292792,0.12008501594048915,-0.9874473481074869
-0.7090384960207445,1.0,-0.9478610305712396,0.11795961742826688,-0.9935478004550587
-0.8135611922594171,1.0,-0.9710056462688845,0.12008501594048915,-0.9874473481074869
-0.9337526378946497,0.7647058823529411,-0.8576224629940485,0.12008501594048915,-0.987240566429753
-0.8245541440807713,-0.019607843137254943,-0.9610356579683605,0.12008501594048915,-0.987240566429753
-0.968455607508862,0.7647058823529411,-0.9525408209980162,0.12008501594048915,-0.987240566429753
-0.8275747920718335,0.8823529411764706,-0.9571697441375452,0.12008501594048915,-0.987240566429753
-1.0,0.7647058823529411,-0.9994913271275243,0.12008501594048915,-0.987240566429753
-0.7264727383070578,-0.2549019607843137,-0.9576275497227733,0.12008501594048915,-0.987240566429753
-0.9414904622005213,-0.37254901960784315,-0.9371789002492497,0.12008501594048915,-0.9851418561231138
-0.731520944538696,0.37254901960784315,-0.851874459535073,0.12008501594048915,-0.9851418561231138
-0.9156977145142826,-0.2941176470588235,-0.9387049188666768,0.12008501594048915,-0.9851418561231138
-0.958248851739976,-0.13725490196078427,-0.9113383183274836,0.12008501594048915,-0.987240566429753
-0.7915201169639039,0.4509803921568627,-0.9653085100971566,0.11795961742826688,-0.9901170118873504
-0.8620570750748265,-0.37254901960784315,-0.9531003611577394,0.12008501594048915,-0.9851418561231138
-0.9080288547744169,1.0,-0.9894196042525052,0.12008501594048915,-0.9817695995313088
-0.8591881491289776,1.0,-0.982806856910321,0.12008501594048915,-0.9851418561231138
-0.9575729989931173,1.0,-0.9804669616969327,0.12008501594048915,-0.9851418561231138
-0.8194645591095295,0.33333333333333326,-0.9518795462637978,0.12008501594048915,-0.9851418561231138
-0.7367760444683522,1.0,-0.9607813215321227,0.12008501594048915,-0.9851418561231138
-0.934194011117088,0.5294117647058822,-0.9553385217966326,0.12008501594048915,-0.9817695995313088
-0.964124632763686,-0.6470588235294117,-0.9555928582328704,0.12008501594048915,-0.9817695995313088
-0.9348560709507455,-0.6470588235294117,-0.9947606694135002,0.11795961742826688,-0.985591529125781
-0.8974496903490986,1.0,-0.9874357800498499,0.11795961742826688,-0.985591529125781
-0.7801547564861174,-0.4117647058823529,-0.9495396510504095,0.11795961742826688,-0.985591529125781
-0.9493938014648073,1.0,-0.9891652678162673,0.11795961742826688,-0.9901170118873504
-0.9655039240838057,1.0,-0.9952184749987283,0.11795961742826688,-0.9901170118873504
-0.7054523385884333,0.019607843137254832,-0.9464367465283077,0.1158342189160464,-0.9870289853125938
-0.8140991158742639,0.4901960784313726,-0.9128643369449108,0.11795961742826688,-0.985591529125781
-0.7917683894015255,0.37254901960784315,-0.7290299608321889,0.11795961742826688,-0.980700332790104
-0.6779906484048496,0.17647058823529416,-0.7663156823846584,0.12221041445270964,-0.9733325493187717
-0.7922373484503662,0.0980392156862746,-0.9830611933465588,0.12008501594048915,-0.9776762133031699
-0.9008841257361968,-0.17647058823529416,-0.8128083829289384,0.12221041445270964,-0.9733325493187717
-0.7089005668887325,0.41176470588235303,-0.8153008800040694,0.12221041445270964,-0.9733325493187717
-0.7253417194245597,0.0980392156862746,-0.7632636451498042,0.12008501594048915,-0.9731813733944625
-0.6251362050178619,0.05882352941176472,-0.7047662648150974,0.12008501594048915,-0.9731813733944625
-0.6379222355553718,0.4901960784313726,-0.9566610712650694,0.12008501594048915,-0.9731813733944625
-0.7131625770679024,1.0,-0.8904827305559795,0.12008501594048915,-0.9731813733944625
-0.6771492806995765,0.2941176470588236,-0.7014598911440053,0.12008501594048915,-0.9776762133031699
-0.3888773947945545,1.0,-0.9233429981179104,0.12221041445270964,-0.9652208040153458
-0.6175501027572032,1.0,-0.8970446106109161,0.12008501594048915,-0.9684523950560372
-0.6318395608336437,1.0,-0.9106770435932652,0.12008501594048915,-0.9731813733944625
-0.5310271582460931,1.0,-0.8230327076657002,0.12221041445270964,-0.9652208040153458
-0.5301582047144178,0.05882352941176472,-0.8303575970293504,0.12221041445270964,-0.9694565134237366
-0.3666570116274258,1.0,-0.9276667175339539,0.12221041445270964,-0.9694565134237366
-0.7044178700983434,0.21568627450980382,-0.8063482374484969,0.12221041445270964,-0.9694565134237366
-0.6519496282809893,-0.019607843137254943,-0.7987181443613612,0.12221041445270964,-0.9694565134237366
-0.6346946938662914,1.0,-0.8792410600742663,0.12433581296493035,-0.9648693994292696
-0.5900332409208149,0.33333333333333326,-0.918052800244163,0.12433581296493035,-0.9648693994292696
-0.6354533040923573,1.0,-0.9350424741848518,0.12433581296493035,-0.9648693994292696
-0.7346933145749714,0.05882352941176472,-0.7446462180171931,0.12433581296493035,-0.9648693994292696
-0.6427911339153942,1.0,-0.7869678010071723,0.12433581296493035,-0.9648693994292696
-0.26074123115543235,0.9215686274509804,-0.8721705071468538,0.1264612114771524,-0.9527321833562982
-0.33974703797189,0.803921568627451,-0.8385980975634569,0.1264612114771524,-0.9527321833562982
-0.2474448628294782,0.5686274509803921,-0.869067602624752,0.12433581296493035,-0.9611217955800228
-0.38422918304575115,0.41176470588235303,-0.9831120606338064,0.1285866099893731,-0.9512208651256662
-0.1940111170880402,1.0,-0.8576733302812961,0.1285866099893731,-0.9479158630293455
-0.35485027792720103,1.0,-0.8205910778778167,0.1264612114771524,-0.9563953505958482
-0.07097833133336084,1.0,-0.8672363802838394,0.1285866099893731,-0.9512208651256662
-0.31627149970345236,0.05882352941176472,-0.7311663868965868,0.1285866099893731,-0.9443123635456228
-0.03448228300299305,0.9215686274509804,-0.8508062465028741,0.1264612114771524,-0.9487928755781976
-0.23870015585991922,0.6862745098039216,-0.8259321430388118,0.1264612114771524,-0.9446355811538345
-0.026978938221541737,0.5294117647058822,-0.7462231039218679,0.12433581296493035,-0.9482894913397608
-0.23218990082895408,0.13725490196078427,-0.8876341624701155,0.1264612114771524,-0.9403052816149492
-0.09588833257472307,0.2941176470588236,-0.8455669159163741,0.1264612114771524,-0.9446355811538345
0.5312616377705135,-0.33333333333333337,-0.9178493310951727,0.1264612114771524,-0.9358366049437363
-0.036109846760734365,0.33333333333333326,-0.854366956610204,0.1264612114771524,-0.9403052816149492
-0.11757079212700516,0.2941176470588236,-0.7424589246655475,0.12433581296493035,-0.9482894913397608
0.06274396215224631,0.05882352941176472,-0.9326517116842159,0.12433581296493035,-0.938966522773374
0.08979186493979396,-0.019607843137254943,-0.9192736151381047,0.12433581296493035,-0.943680531828148
-0.1236120881091296,0.0980392156862746,-0.9089984231140953,0.12433581296493035,-0.938966522773374
0.07820581785078828,0.21568627450980382,-0.9067602624752022,0.12221041445270964,-0.9415088436521398
-0.10103308919876963,0.41176470588235303,-0.9375858385472303,0.12221041445270964,-0.9464438947307249
-0.19583178163059822,0.4901960784313726,-0.8083320616511521,0.12221041445270964,-0.9464438947307249
-0.1913904635798127,0.13725490196078427,-0.9852484866982044,0.12008501594048915,-0.9442000728729182
-0.09587453966152193,1.0,-0.8792919273615138,0.12221041445270964,-0.9513106258488857
-0.13308781947835202,0.7254901960784315,-0.8493310951726945,0.12008501594048915,-0.9484981503779094
-0.6699355870953505,0.9215686274509804,-0.8559947098021262,0.11795961742826688,-0.9549768630470852
-0.6439635315374961,0.4509803921568627,-0.8854468691184699,0.11795961742826688,-0.9549768630470852
-0.34617453552364796,1.0,-0.9294470725876189,0.12008501594048915,-0.9535771820860952
-0.1694183528503055,1.0,-0.8998423114095325,0.12008501594048915,-0.958610229975667
-0.618860429511317,1.0,-0.8890584465130474,0.11795961742826688,-0.9601840610134172
-0.6510530889229115,1.0,-0.8838191159265476,0.11795961742826688,-0.9601840610134172
-0.4423663121887974,1.0,-0.8616918459738542,0.11795961742826688,-0.9601840610134172
-0.5073033475400339,1.0,-0.8971463451854113,0.12008501594048915,-0.958610229975667
-0.3309057806099226,1.0,-0.8503484409176458,0.12008501594048915,-0.958610229975667
-0.6330533371953491,1.0,-0.8966885396001831,0.11795961742826688,-0.965373690844816
-0.41091847009006766,1.0,-0.9272089119487258,0.12008501594048915,-0.9635785970688322
0.056054399249665376,1.0,-0.8512131848008546,0.12008501594048915,-0.958610229975667
0.1557633687811204,1.0,-0.8823439645963681,0.12008501594048915,-0.9635785970688322
-0.12288106370946617,1.0,-0.873696525764281,0.12008501594048915,-0.9684523950560372
-0.23721052123418995,1.0,-0.9243094765756142,0.12008501594048915,-0.9684523950560372
-0.03337884994689733,1.0,-0.8569611882598301,0.12008501594048915,-0.9635785970688322
-0.6899628970634888,1.0,-0.8936365023653289,0.12008501594048915,-0.9684523950560372
-0.766279085805713,1.0,-0.954931583498652,0.11795961742826688,-0.9705366902554243
-0.6531082329898898,1.0,-0.8939417060888143,0.11795961742826688,-0.9756565985237864
-0.562061212948787,1.0,-0.872272241721349,0.12008501594048915,-0.9684523950560372
-0.6241293223541744,0.7647058823529411,-0.8356986621903454,0.12008501594048915,-0.9731813733944625
-0.6641977352036523,0.607843137254902,-0.7905285111145023,0.11795961742826688,-0.9756565985237864
-0.7733824361043296,0.6470588235294117,-0.8798514675212371,0.11795961742826688,-0.9756565985237864
-0.8465952193762845,0.5686274509803921,-0.925275955033318,0.11795961742826688,-0.9756565985237864
-0.8768292851133088,0.0980392156862746,-0.8745612696474897,0.11795961742826688,-0.9756565985237864
-0.7493275954814416,0.019607843137254832,-0.9170863217864591,0.1158342189160464,-0.9712294442305796
-0.8238231196811079,0.7254901960784315,-0.9092527595503331,0.1158342189160464,-0.9764960973178377
-0.7040178756155087,0.9215686274509804,-0.968106210895773,0.1158342189160464,-0.9764960973178377
-0.7681273361746734,1.0,-0.9319904369499975,0.1158342189160464,-0.9764960973178377
-0.7613274299664832,0.37254901960784315,-0.9147464265730708,0.11795961742826688,-0.9756565985237864
-0.8413125336202258,0.6470588235294117,-0.8808688132661885,0.11795961742826688,-0.9756565985237864
-0.7558930221652116,1.0,-0.9494379164759144,0.11795961742826688,-0.9705366902554243
-0.7715341857353691,1.0,-0.9191718805636095,0.11795961742826688,-0.9705366902554243
-0.7744996620736266,1.0,-0.9194262169998474,0.11795961742826688,-0.9705366902554243
-0.7063074992069075,0.803921568627451,-0.8960272648659647,0.11795961742826688,-0.9705366902554243
-0.7402242727686514,1.0,-0.9394679281753904,0.11795961742826688,-0.965373690844816
-0.6610943297333831,1.0,-0.9083880156671245,0.11795961742826688,-0.9705366902554243
-0.7208452297209693,0.8823529411764706,-0.8557403733658884,0.11795961742826688,-0.9705366902554243
-0.8017130798195887,1.0,-0.960272648659647,0.11795961742826688,-0.965373690844816
-0.8064992207004041,0.9607843137254901,-0.9192227478508571,0.11795961742826688,-0.965373690844816
-0.7586102260658474,0.9215686274509804,-0.911287451040236,0.11795961742826688,-0.965373690844816
-0.7389001531013365,1.0,-0.9364158909405361,0.11795961742826688,-0.965373690844816
-0.7666514944621453,0.6470588235294117,-0.6967801007172287,0.1158342189160464,-0.9659627362876069
-0.664032220245238,1.0,-0.9094053614120758,0.1158342189160464,-0.9659627362876069
-0.8088991875974124,0.13725490196078427,-0.9492853146141716,0.1158342189160464,-0.9659627362876069
-0.7704997172452793,0.4901960784313726,-0.9253776896078132,0.1158342189160464,-0.9712294442305796
-0.7758513675673439,0.803921568627451,-0.9303118164708276,0.1158342189160464,-0.9712294442305796
-0.6034399525523786,1.0,-0.9658171829696323,0.1158342189160464,-0.9712294442305796
-0.7580309237113971,0.6470588235294117,-0.9173915255099445,0.1158342189160464,-0.9712294442305796
-0.7792995958676432,0.9607843137254901,-0.9911999593061702,0.1158342189160464,-0.9764960973178377
-0.8482641618736293,0.4901960784313726,-0.9766519151533649,0.1158342189160464,-0.9764960973178377
-0.5689576695493855,1.0,-0.9542194414771861,0.1158342189160464,-0.9764960973178377
-0.8354505455097171,-0.2549019607843137,-0.879393661936009,0.11795961742826688,-0.980700332790104
-0.8417676997558654,1.0,-0.9802126252606949,0.1115834218916052,-0.9753922805375148
-0.7117143211817769,1.0,-0.9422656289740068,0.1115834218916052,-0.9753922805375148
-0.7144729038220162,1.0,-0.960984790681113,0.1115834218916052,-0.975089485585791
-0.7044178700983434,1.0,-0.9760923749936415,0.11370882040382568,-0.9684929732998871
-0.6516185983641605,1.0,-0.9562541329670888,0.11370882040382568,-0.9684929732998871
-0.8636294671797631,0.9215686274509804,-0.9024365430591587,0.11370882040382568,-0.968733236674604
-0.802223417608033,0.6470588235294117,-0.9278701866829442,0.11370882040382568,-0.9684929732998871
-0.8642087695342133,1.0,-0.94994658934839,0.11370882040382568,-0.9684929732998871
-0.8481400256548186,0.6862745098039216,-0.8810722824151788,0.11370882040382568,-0.9684929732998871
-0.7879201666183915,0.8431372549019607,-0.9138308154026146,0.1158342189160464,-0.9659627362876069
-0.7526792733893325,0.8823529411764706,-0.9403326720585992,0.1158342189160464,-0.9659627362876069
-0.7724858967462518,0.41176470588235303,-0.8809196805534361,0.1158342189160464,-0.9620722484515083
-0.8455331650597923,0.13725490196078427,-0.9690726893534768,0.1158342189160464,-0.9659627362876069
-0.8857670928676846,0.5294117647058822,-0.952795157434254,0.1158342189160464,-0.9659627362876069
-0.5840471165914953,0.6862745098039216,-0.924462078437357,0.1158342189160464,-0.9620722484515083
-0.5303650984124357,1.0,-0.8259321430388118,0.1158342189160464,-0.9620722484515083
-0.642846305568199,1.0,-0.961340861691846,0.1158342189160464,-0.9615570017937092
-0.7097557275072067,0.7647058823529411,-0.879749732946742,0.1158342189160464,-0.9620722484515083
-0.7241279430628543,0.8823529411764706,-0.9072180680604304,0.1158342189160464,-0.9620722484515083
-0.6831767837684998,0.4509803921568627,-0.8450073757566509,0.1158342189160464,-0.9620722484515083
-0.6783216783216783,0.0980392156862746,-0.9166793834884785,0.1158342189160464,-0.9603547863538653
-0.6609150218617674,0.803921568627451,-0.921613510351493,0.1158342189160464,-0.9615570017937092
-0.6777147901408256,0.2941176470588236,-0.8798514675212371,0.1158342189160464,-0.9615570017937092
-0.6724045185583647,0.33333333333333326,-0.9113383183274836,0.1158342189160464,-0.9615570017937092
-0.6457566102536516,0.4901960784313726,-0.8982145582176102,0.11795961742826688,-0.9549768630470852
-0.6447221417635618,0.4901960784313726,-0.8974515489088967,0.11795961742826688,-0.9549768630470852
-0.38538778775465166,0.6470588235294117,-0.8452108449056412,0.11795961742826688,-0.9539368254908723
-0.4107391622184522,1.0,-0.9214100412025027,0.11795961742826688,-0.9539368254908723
-0.5881160259858484,1.0,-0.8210997507502925,0.11795961742826688,-0.9549768630470852
-0.3629743038027061,0.5686274509803921,-0.894806449972023,0.11795961742826688,-0.9539368254908723
-0.5037585688473263,0.8431372549019607,-0.9329060481204537,0.11795961742826688,-0.9549768630470852
-0.4146149708279886,0.8431372549019607,-0.9139325499771097,0.11795961742826688,-0.9523487759626751
-0.479620970745231,0.7647058823529411,-0.9015209318887024,0.11795961742826688,-0.9523487759626751
-0.657315071516255,0.9215686274509804,-0.9508622005188463,0.1158342189160464,-0.9585242748822381
-0.49324836898801405,0.5294117647058822,-0.9461824100920698,0.1158342189160464,-0.9603547863538653
-0.5381029227183074,0.7647058823529411,-0.8962816013022026,0.11795961742826688,-0.9539368254908723
-0.5156618529399595,1.0,-0.9078793427946488,0.11795961742826688,-0.9523487759626751
-0.4267113557054386,0.7254901960784315,-0.8618444478355969,0.1158342189160464,-0.9585242748822381
-0.6648597950373099,0.05882352941176472,-0.8401749834681316,0.1158342189160464,-0.9585242748822381
-0.7512172245900057,0.33333333333333326,-0.908438882954372,0.1158342189160464,-0.9603547863538653
-0.7011351567564585,0.8823529411764706,-0.9552367872221375,0.1158342189160464,-0.9603547863538653
-0.7077143763534295,0.6862745098039216,-0.9176458619461824,0.1158342189160464,-0.9603547863538653
-0.7356174397594516,0.7254901960784315,-0.8925174220458822,0.1158342189160464,-0.9615570017937092
-0.6856733010579164,0.7254901960784315,-0.897298947047154,0.1158342189160464,-0.9603547863538653
-0.6916870112136384,0.7647058823529411,-0.8862098784271835,0.11370882040382568,-0.9681124934347304
-0.8141680804402698,1.0,-0.9249707513098326,0.11370882040382568,-0.9681124934347304
-0.702293761465359,1.0,-0.9463858792410601,0.11370882040382568,-0.9681124934347304
-0.6477703755810265,0.8823529411764706,-0.9544229106261763,0.11370882040382568,-0.9681124934347304
-0.7392173901049641,0.6862745098039216,-0.8491276260237042,0.11370882040382568,-0.968733236674604
-0.8318781809906071,0.6470588235294117,-0.9135256116791292,0.11370882040382568,-0.9681124934347304
-0.7068868015613579,0.803921568627451,-0.955287654509385,0.11370882040382568,-0.9681124934347304
-0.6825423097612446,0.5294117647058822,-0.974973294674195,0.1115834218916052,-0.9753922805375148
-0.8306644046289017,0.9215686274509804,-0.9097614324228089,0.11370882040382568,-0.968733236674604
-0.7820443855946815,0.6862745098039216,-0.9147464265730708,0.11370882040382568,-0.968733236674604
-0.7256451635149861,0.9607843137254901,-0.9168319853502213,0.11370882040382568,-0.968733236674604
-0.8269403180645785,1.0,-0.9278701866829442,0.10945802337938293,-0.9810026414986123
-0.5047654515110137,1.0,-0.9700391678111806,0.1115834218916052,-0.9746126408048822
-0.6997834512627412,1.0,-0.9622056055750546,0.1115834218916052,-0.9746126408048822
-0.7332588516020468,0.8823529411764706,-0.8845312579480136,0.1115834218916052,-0.9728412202651566
-0.7474517592860788,0.7647058823529411,-0.9373315021109925,0.1115834218916052,-0.9746126408048822
-0.7571757630929228,0.6470588235294117,-0.9483697034437153,0.1115834218916052,-0.9746126408048822
-0.8201404118563882,0.607843137254902,-0.9526934228597589,0.1115834218916052,-0.9702504910492405
-0.7577550654473731,0.4901960784313726,-0.8633195991657765,0.1115834218916052,-0.9728412202651566
-0.7853408918497675,0.5686274509803921,-0.9214100412025027,0.1115834218916052,-0.9728412202651566
-0.5807092315968054,1.0,-0.8831069739050816,0.11370882040382568,-0.9666778066367121
-0.6390670473510711,0.4901960784313726,-0.9109822473167506,0.11370882040382568,-0.9666778066367121
-0.7185969848691742,0.9215686274509804,-0.9051325092832799,0.11370882040382568,-0.9666778066367121
-0.6692321485220893,0.6470588235294117,-0.8764942265628974,0.1115834218916052,-0.9728412202651566
-0.7499896553150991,0.6862745098039216,-0.9121521949234448,0.11370882040382568,-0.9681124934347304
-0.6724045185583647,1.0,-0.9479118978584872,0.11370882040382568,-0.9645258292241041
-0.6039227045144204,1.0,-0.8897197212472658,0.1115834218916052,-0.9702504910492405
-0.5846264189459456,1.0,-0.881631822574902,0.1115834218916052,-0.9702504910492405
-0.47413139129115467,1.0,-0.8733404547535479,0.11370882040382568,-0.9645258292241041
-0.6248189680142342,1.0,-0.8882954372043339,0.11370882040382568,-0.9645258292241041
-0.5344753865463925,0.2549019607843137,-0.99287857978534,0.11370882040382568,-0.9617752766965794
-0.3471952111005365,0.8823529411764706,-0.9399257337606185,0.11370882040382568,-0.9645258292241041
-0.554999241389774,1.0,-0.945673737219594,0.11370882040382568,-0.9645258292241041
-0.4359526075502408,0.7254901960784315,-0.9102701052952846,0.11370882040382568,-0.9666778066367121
-0.3437469828002373,0.4901960784313726,-0.9687166183427438,0.1158342189160464,-0.9561427953619388
-0.09137804995793153,0.5686274509803921,-0.9283279922681723,0.1158342189160464,-0.9561427953619388
-0.5212066040468406,0.7647058823529411,-0.8928226257693677,0.1158342189160464,-0.9561427953619388
-0.66186673287265,0.803921568627451,-0.9375858385472303,0.1158342189160464,-0.9585242748822381
-0.7011351567564585,0.9215686274509804,-0.9515743425403124,0.1158342189160464,-0.9585242748822381
-0.31798182094040084,0.41176470588235303,-0.9165267816267358,0.12008501594048915,-0.9442000728729182
-0.2022316933559537,0.2941176470588236,-0.9311765603540363,0.11795961742826688,-0.950258160655031
-0.13755672335553992,-0.13725490196078427,-0.882242230021873,0.11795961742826688,-0.950258160655031
-0.09362629480972673,-0.0980392156862745,-0.8750190752327178,0.1115834218916052,-0.9459329958383852
-0.24345871091433224,-0.17647058823529416,-0.3468640317411873,0.1158342189160464,-0.9500545989506225
-0.5603370987986374,0.607843137254902,-0.9225799888091968,0.11370882040382568,-0.9585430854263609
-0.6724045185583647,0.13725490196078427,-0.8309171371890737,0.1115834218916052,-0.9633392243879015
-0.5971641770458338,0.6470588235294117,-0.8991301693880666,0.11370882040382568,-0.9617752766965794
-0.6140053240644957,0.9215686274509804,-0.9165776489139834,0.11370882040382568,-0.9617752766965794
-0.5344753865463925,0.8823529411764706,-0.9546772470624142,0.11370882040382568,-0.9585430854263609
-0.49309664694280086,1.0,-0.9668853960018312,0.11370882040382568,-0.9585430854263609
-0.4655108205404064,0.803921568627451,-0.9362124217915458,0.1115834218916052,-0.9593063419787495
-0.41091847009006766,0.8431372549019607,-0.9504043949336182,0.1115834218916052,-0.9593063419787495
-0.5760058481951973,0.7254901960784315,-0.88188615901114,0.1115834218916052,-0.9593063419787495
-0.6419497662101212,0.4901960784313726,-0.9195788188615901,0.1115834218916052,-0.9593063419787495
-0.6005710266065296,0.4901960784313726,-0.9181036675314106,0.1115834218916052,-0.9633392243879015
-0.8108853670983849,0.17647058823529416,-0.8767994302863829,0.1115834218916052,-0.9633392243879015
-0.8019751451704115,0.5686274509803921,-0.9190192787018668,0.10945802337938293,-0.967484711965723
-0.7676859629522351,0.803921568627451,-0.8923648201841395,0.10945802337938293,-0.967484711965723
-0.7528585812609481,0.41176470588235303,-0.9199857571595706,0.10945802337938293,-0.9716972628065751
-0.7333278161680529,0.4509803921568627,-0.9103718398697798,0.10945802337938293,-0.967484711965723
-0.8002786168466642,0.9215686274509804,-0.9397222646116282,0.10945802337938293,-0.9716972628065751
-0.5301582047144178,1.0,-0.9617477999898265,0.10945802337938293,-0.9716972628065751
-0.8150646197983475,0.8823529411764706,-0.8827000356071011,0.10945802337938293,-0.9716972628065751
-0.7822512792926994,0.019607843137254832,-0.953863370466453,0.1115834218916052,-0.967028913730807
